足下,"あしもと<br><br>(1) at one's feet; underfoot; one's step (as in ""watch your step"") <br>(2) gait; pace; step <br>(3) you; thou",N5
下りる,"おりる<br><br>(1) to descend (e.g. a mountain); to go down; to come down <br>(2) to alight (e.g. from bus); to get off; to disembark; to dismount <br>(3) to step down; to retire; to give up; to quit <br>(4) to be granted; to be issued; to be given <br>(5) to form (of frost, dew, mist, etc.) <br>(6) to be passed (from the body; i.e. of a roundworm)",N5
引下げる,ひきさげる<br><br>to pull down; to lower; to reduce; to withdraw,N5 N4
下車,"げしゃ<br><br>alighting (from train, bus, etc.); getting off",N5
地下,ちか<br><br>(1) basement; cellar; underground place <br>(2) underground; below ground <br>(3) secret; under cover <br>(4) underground (railway); subway; metro,N5 N4
低下,ていか<br><br>fall; decline; lowering; deterioration; degradation,N5 N4
以下,いか<br><br>(1) not exceeding; and downward; ... and below <br>(2) below (e.g. standard); under (e.g. a level) <br>(3) the below-mentioned; the following; the rest,N5 N4
下旬,げじゅん<br><br>month (last third of),N5 N1
地下鉄,ちかてつ<br><br>underground train; subway,N2 N5 N4
下げる,さげる<br><br>to hang; to lower; to move back; to wear; to dismiss; to grant,N5
下り,くだり<br><br>(1) down-train (going away from Tokyo) <br>(2) down-slope; downward going,N5
部下,ぶか<br><br>subordinate person,N3 N5
下町,"したまち<br><br>low-lying part of a city (usu. containing shops, factories, etc.); Shitamachi (low-lying area of eastern Tokyo near Tokyo Bay, inc. Asakusa, Shitaya, Kanda, Fukugawa, Honjo, Nihonbashi, Kyobashi and surrounds)",N5 N4
廊下,ろうか<br><br>corridor; hallway; passageway,N5 N1
下着,したぎ<br><br>underwear,N5 N4
目下,めした<br><br>subordinate; subordinates; inferior; inferiors; junior,N5
天下,てんか<br><br>(1) the whole world <br>(2) the whole country <br>(3) society; the public <br>(4) supremacy over a nation; government of a country; the ruling power <br>(5) having one's own way; doing as one pleases <br>(6) peerless; incomparable; superlative; world-famous <br>(7) shogun (Edo period),N5
下降,かこう<br><br>downward; descent; fall; drop; subsidence,N3 N5
下手,へた<br><br>(1) unskillful; poor; awkward <br>(2) imprudent; untactful,N5
下痢,げり<br><br>diarrhoea; diarrhea,N5 N1
下る,"くだる<br><br>(1) to descend; to go down; to come down <br>(2) to be handed down (of an order, judgment, etc.) <br>(3) to pass (of time) <br>(4) to surrender; to capitulate <br>(5) (often in neg. form) to be less than; to be inferior to <br>(6) to have the runs; to have diarrhea",N5
下宿,げしゅく<br><br>oarding; lodging; boarding house,N3 N5
下水,げすい<br><br>(1) drainage; ditch; gutter; sewerage <br>(2) sewage; black water,N5
落下,らっか<br><br>fall; drop; come down,N3 N5
下さる,くださる<br><br>to give; to confer,N5
靴下,くつした<br><br>socks; sock; stockings; stocking,N3 N5
下がる,さがる<br><br>to hang down; to abate; to retire; to fall; to step back,N5
下さい,ください<br><br>(1) please give me <br>(2) (after te-form of a verb or a noun prefixed with o- or go-) please do for me,N5
地下水,ちかすい<br><br>underground water,N5 N4
下地,したじ<br><br>groundwork; foundation; inclination; aptitude; elementary knowledge of; grounding in; prearrangement; spadework; signs; symptoms; first coat of plastering; soy,N5 N4
下駄,げた<br><br>(1) geta; Japanese wooden clogs <br>(2) turn (in set-type proofing); upside-down character,N5 N1
下火,したび<br><br>urning low; waning; declining,N5
下品,げひん<br><br>vulgarity; meanness; indecency; coarseness,N5 N4
下ろす,おろす<br><br>(1) to take down (e.g. flag); to launch (e.g. boat); to drop; to lower (e.g. ladder); to let (a person) off; to unload; to discharge <br>(2) to drop off (a passenger from a vehicle); to let (a person) off <br>(3) to withdraw money from an account <br>(4) to wear (clothing) for the first time <br>(5) to fillet (e.g. a fish),N5
下書き,したがき<br><br>ough copy; draft; draught,N5
見下ろす,みおろす<br><br>(1) to overlook; to command a view of; to look down on <br>(2) to despise; to look down on,N5
下調べ,したしらべ<br><br>preliminary investigation; preparation,N3 N5
ぶら下げる,ぶらさげる<br><br>to hang; to suspend; to dangle; to swing; to carry,N5
下,した<br><br>(1) below; down; under; younger (e.g. daughter) <br>(2) bottom <br>(3) beneath; underneath <br>(4) just after; right after <br>(5) inferiority; one's inferior (i.e. one's junior) <br>(6) trade-in <br>(7) preliminary; preparatory,N5
下らない,くだらない<br><br>good-for-nothing; stupid; trivial; worthless,N5
真下,ました<br><br>ight under; directly below,N5 N4
下取り,したどり<br><br>trade in; part exchange,N3 N5
下心,"したごころ<br><br>(1) secret intention; ulterior motive <br>(2) kanji ""heart"" radical at bottom",N5 N4
城下,じょうか<br><br>land near the castle,N5 N2
下線,かせん<br><br>underline; underscore,N5 N2
お掛け下さい,おかけください<br><br>please sit down; please have a seat,N3 N5
左,ひだり<br><br>left; left hand side,N5
左右,さゆう<br><br>(1) left and right <br>(2) influence; control; domination,N5
左利き,ひだりきき<br><br>left-handedness; sake drinker; left-hander,N3 N5
左様なら,さようなら<br><br>good-bye,N3 N5
右,みぎ<br><br>(1) right; right hand side <br>(2) afore-mentioned (esp. in vertical Japanese writing); foregoing; forgoing; above,N5
中央,ちゅうおう<br><br>centre; central; center; middle,N5 N2
中心,ちゅうしん<br><br>(1) center; centre; middle; heart; core; focus; pivot; emphasis; balance <br>(2) -centered; -centred; -focussed; -oriented; centered on; focussed on,N5 N4
中間,ちゅうかん<br><br>middle; midway; interim,N5
途中,とちゅう<br><br>(1) on the way; en route <br>(2) in the middle of; midway,N3 N5
集中,しゅうちゅう<br><br>concentration; convergence; centralization; integration; gathering together,N5 N4
中学,ちゅうがく<br><br>middle school; junior high school,N5
中止,ちゅうし<br><br>suspension; stoppage; discontinuance; interruption,N5 N4
中学校,ちゅうがっこう<br><br>junior high school; middle school; lower secondary school,N5
日中,にっちゅう<br><br>(1) daytime; during the day <br>(2) Sino-Japanese,N5
中身,なかみ<br><br>contents; interior; substance; filling; (sword) blade,N5 N2
中継,ちゅうけい<br><br>(1) relay; hook-up <br>(2) relay broadcasting,N5 N1
中旬,ちゅうじゅん<br><br>middle of a month; second third of a month,N5 N1
世の中,よのなか<br><br>society; the world; the times,N5 N4
中立,ちゅうりつ<br><br>neutrality,N5
空中,くうちゅう<br><br>sky; air,N5
背中,せなか<br><br>ack (of body),N3 N5
中年,ちゅうねん<br><br>middle-age; middle age; midlife; one's middle years,N5
真ん中,まんなか<br><br>middle; centre; center; mid-way,N5 N4
中世,ちゅうせい<br><br>Middle Ages; mediaeval times,N5 N4
中古,ちゅうこ<br><br>(1) used; second-hand; old <br>(2) Middle Ages,N5
中断,ちゅうだん<br><br>interruption; suspension; break,N3 N5
中途,ちゅうと<br><br>in the middle; half-way,N3 N5
中毒,ちゅうどく<br><br>(1) poisoning <br>(2) addiction,N5 N2
連中,れんちゅう<br><br>(1) colleagues; company; a lot; those guys <br>(2) troupe; company (of musicians),N3 N5
夜中,よなか<br><br>midnight; dead of night,N5 N4
心中,しんじゅう<br><br>double suicide; lovers suicide,N5 N4
年中,"ねんじゅう<br><br>(1) whole year; all year round; throughout the year <br>(2) always; all the time <br>(3) middle class (of a nursery school, etc.)",N5
中傷,ちゅうしょう<br><br>slander; libel; defamation,N5 N1
命中,めいちゅう<br><br>a hit; hitting something that was aimed at,N3 N5
中枢,ちゅうすう<br><br>centre; center; pivot; mainstay; nucleus; backbone; central figure; pillar; key man,N5 N1
中性,"ちゅうせい<br><br>(1) neutrality (incl. chemical, electrical, etc.); indifference <br>(2) sexlessness; androgyny; androgyne; neuter <br>(3) neuter gender",N3 N5
中和,ちゅうわ<br><br>neutralize; neutralise; counteract,N3 N5
中腹,ちゅうふく<br><br>mountain side; halfway up,N3 N5
中指,なかゆび<br><br>middle finger,N3 N5
夢中,むちゅう<br><br>daze; (in a) trance; ecstasy; delirium; engrossment; within a (deep) dream,N3 N5
熱中,ねっちゅう<br><br>nuts!; enthusiasm; zeal; mania,N3 N5
最中,さいちゅう<br><br>in the middle of; height of; in course of; midst,N3 N5
御中,おんちゅう<br><br>and Company; Messrs; for the attention of ...,N3 N5
中,なか<br><br>(1) inside; in <br>(2) among; within <br>(3) center (centre); middle <br>(4) during; while,N5
中中,なかなか<br><br>(1) very; considerably; easily; readily; fairly; quite; highly; rather <br>(2) by no means (with negative verb),N5
話し中,はなしちゅう<br><br>usy (phone),N5
中程,なかほど<br><br>middle; midway,N3 N5
中っ腹,ちゅうっぱら<br><br>anger (held in check); irritation; rage,N3 N5
大分,だいぶ<br><br>considerably; greatly; a lot,N5
拡大,かくだい<br><br>magnification; enlargement; expansion,N5 N2
大会,たいかい<br><br>convention; tournament; mass meeting; rally,N5
大学,"だいがく<br><br>(1) post-secondary education institution, incl. university, college, etc. <br>(2) former central university of Kyoto (established under the ritsuryo system for the training of government administrators) <br>(3) the Great Learning - one of the Four Books",N5
大統領,だいとうりょう<br><br>president; chief executive,N5 N1 N2
大幅,おおはば<br><br>(1) big; large; drastic; substantial <br>(2) full-width cloth (approx. 72 cm wide for traditional Japanese clothing; approx. 140 cm wide for Western clothing),N5 N2
大使,たいし<br><br>ambassador,N5 N4
大切,たいせつ<br><br>important; valuable; worthy of care,N5 N4
大変,たいへん<br><br>(1) very; greatly <br>(2) immense; enormous; great <br>(3) serious; grave; dreadful; terrible <br>(4) difficult; hard <br>(5) major incident; disaster,N3 N5
重大,じゅうだい<br><br>serious; important; significant; grave; weighty,N5 N4
大使館,たいしかん<br><br>embassy,N5 N4
大臣,だいじん<br><br>cabinet minister,N5 N2
大人,おとな<br><br>adult,N5
大半,たいはん<br><br>majority; mostly; generally,N5
巨大,きょだい<br><br>huge; gigantic; enormous,N5 N2
大学院,だいがくいん<br><br>graduate school,N5 N4
大勢,おおぜい<br><br>many; crowd; great number of people,N5 N2
大戦,たいせん<br><br>great war; great battle,N3 N5
大気,たいき<br><br>atmosphere,N5
大衆,たいしゅう<br><br>general public; the masses,N5 N1
大陸,たいりく<br><br>continent,N5 N2
短大,たんだい<br><br>junior college,N5 N4
大いに,おおいに<br><br>very; much; greatly; a lot of,N5
大丈夫,だいじょうぶ<br><br>safe; all right; OK; okay,N3 N5 N1
大胆,だいたん<br><br>old; daring; audacious,N5 N1
膨大,ぼうだい<br><br>huge; bulky; enormous; extensive; swelling; expansion,N5 N1
大工,だいく<br><br>carpenter,N5 N4
大きい,おおきい<br><br>ig; large; great; loud,N5
増大,ぞうだい<br><br>enlargement; increase,N3 N5
大好き,だいすき<br><br>loveable; very likeable; like very much,N5 N4
大事,だいじ<br><br>important; valuable; serious matter,N5 N4
大部分,だいぶぶん<br><br>most part; greater part; majority,N3 N5
偉大,いだい<br><br>greatness,N3 N5
総理大臣,そうりだいじん<br><br>Prime Minister,N2 N5 N4
大小,だいしょう<br><br>(1) sizes (various); large and small <br>(2) daisho (matched pair of long and short swords) <br>(3) large and small drums <br>(4) long months and short months,N5
大方,おおかた<br><br>perhaps; almost all; majority,N5 N4
大体,だいたい<br><br>general; substantially; outline; main point; approximately; about,N5 N4
大金,たいきん<br><br>large amount of money; great cost,N5
盛大,せいだい<br><br>grand; prosperous; magnificent,N5 N1
大家,たいか<br><br>expert,N5 N4
大げさ,おおげさ<br><br>grandiose; exaggerated,N5
大通り,おおどおり<br><br>main street,N5 N4
大抵,たいてい<br><br>(1) mostly; ordinarily; usually; generally <br>(2) probably <br>(3) most; almost all <br>(4) (before a neg. form) ordinary <br>(5) proper; appropriate; moderate,N5 N1
大きな,おおきな<br><br>ig; large; great,N5
大筋,おおすじ<br><br>outline; summary,N5 N1
壮大,そうだい<br><br>magnificent; grand; majestic; splendid,N5 N1
大木,たいぼく<br><br>large tree,N5
大ざっぱ,おおざっぱ<br><br>ough (as in not precise); broad; sketchy,N5
大空,おおぞら<br><br>heavens; firmament; sky,N5
大水,おおみず<br><br>flood,N5
大屋,おおや<br><br>landlord; landlady,N5 N4
お大事に,おだいじに<br><br>take care of yourself; get well soon; God bless you; bless you,N5 N4
大した,たいした<br><br>considerable; great; important; significant; a big deal,N5
大して,たいして<br><br>(not so) much; (not) very,N5
大概,たいがい<br><br>(1) in general; almost all <br>(2) mainly; mostly; most likely <br>(3) moderately; suitably,N5 N1
大学生,だいがくせい<br><br>university student; college student,N5
大人しい,おとなしい<br><br>obedient; docile; quiet,N5
大層,たいそう<br><br>very much; exaggerated; very fine,N5 N2
大便,だいべん<br><br>feces; excrement; shit,N5 N4
莫大,ばくだい<br><br>enormous; vast,N0 N5
大部,"たいぶ<br><br>(1) lengthy (of a book, etc.); voluminous <br>(2) most (e.g. most part); greater; fairly; a good deal; much",N3 N5
大柄,おおがら<br><br>(1) large build <br>(2) large pattern,N5 N1
大よそ,おおよそ<br><br>about; roughly; as a rule; approximately,N5
大,おお<br><br>ig; large,N5
小売り,こうり<br><br>etail,N5 N4
小包み,こづつみ<br><br>parcel; package,N5 N2
小学校,しょうがっこう<br><br>primary school; elementary school; grade school,N5
小説,しょうせつ<br><br>novel; (short) story,N5 N4
小学生,しょうがくせい<br><br>elementary school student; primary school student; grade school student,N5
縮小,しゅくしょう<br><br>eduction; curtailment,N5 N1
小屋,こや<br><br>hut; cabin; shed; (animal) pen,N5 N4
小切手,こぎって<br><br>cheque; check,N5 N4
小麦,こむぎ<br><br>wheat,N5 N2
小遣い,こづかい<br><br>pocket money; spending money; pin money; allowance,N5 N1
小児科,しょうにか<br><br>pediatrics,N3 N5 N2
小鳥,ことり<br><br>(1) small bird; songbird <br>(2) birdie; dickeybird; dickybird,N5 N4
小指,こゆび<br><br>(1) little finger; pinky <br>(2) little toe,N3 N5
小さい,ちいさい<br><br>small; little; tiny,N5
小柄,こがら<br><br>(1) small build; small stature; petite <br>(2) small pattern,N5 N1
小便,しょうべん<br><br>urine; piss; pee,N5 N4
小数,しょうすう<br><br>fraction (part of); decimal fraction,N3 N5
小銭,こぜに<br><br>coins; small change,N5 N1
小,しょう<br><br>(1) smallness; small item <br>(2) short month (i.e. having fewer than 31 days) <br>(3) elementary school <br>(4) younger or inferior (of two items or people with the same name) <br>(5) unit of field area (approx. 400 sq m),N5
小さな,ちいさな<br><br>small; little; tiny,N5
小母さん,おばさん<br><br>old lady; ma'am (vocative),N5
年月,ねんげつ<br><br>months and years,N5
今月,こんげつ<br><br>this month,N5
先月,せんげつ<br><br>last month,N5
来月,らいげつ<br><br>next month,N5
毎月,まいつき<br><br>every month; each month; monthly,N5
正月,しょうがつ<br><br>New Year; New Year's Day; the first month; January,N5 N4
月曜,げつよう<br><br>Monday,N5 N4
月給,げっきゅう<br><br>monthly salary,N3 N5
月末,げつまつ<br><br>end of the month,N3 N5
カ月,かげつ<br><br>(number of) months,N5
生年月日,せいねんがっぴ<br><br>irth date,N5
月並,つきなみ<br><br>(1) every month <br>(2) trite; common,N5 N2
月日,つきひ<br><br>time; years; days,N5
満月,まんげつ<br><br>full moon,N3 N5
月謝,げっしゃ<br><br>monthly tuition fee,N5 N1
月,つき<br><br>(1) moon <br>(2) month,N5
月賦,げっぷ<br><br>monthly installment (instalment); monthly payment,N5 N1
月曜日,げつようび<br><br>Monday,N5 N4
再来月,さらいげつ<br><br>month after next,N5 N2
先々月,せんせんげつ<br><br>month before last,N5
明日,あした<br><br>tomorrow,N5 N4
今日,きょう<br><br>(1) today; this day <br>(2) these days; recently; nowadays,N5
日付け,ひづけ<br><br>date; dating,N3 N5
昨日,きのう<br><br>yesterday,N3 N5
毎日,まいにち<br><br>every day,N5
日程,にってい<br><br>schedule; program; programme; agenda,N3 N5
日,ひ<br><br>(1) day; days <br>(2) sun; sunshine; sunlight <br>(3) case (esp. unfortunate); event,N5
日常,にちじょう<br><br>ordinary; regular; everyday; usual,N3 N5
来日,らいにち<br><br>arrival in Japan; coming to Japan; visit to Japan,N5
曜日,ようび<br><br>day of the week,N5 N4
日々,ひび<br><br>every day; daily; day after day; days (e.g. good old days),N5
当日,とうじつ<br><br>appointed day; very day,N3 N5
日曜,にちよう<br><br>Sunday,N5 N4
連日,れんじつ<br><br>every day; prolonged,N3 N5
先日,せんじつ<br><br>the other day; a few days ago,N5
日記,にっき<br><br>diary; journal,N3 N5
元日,がんじつ<br><br>New Year's Day,N5 N4
日の丸,ひのまる<br><br>(1) outline of the sun (esp. represented as a red circle) <br>(2) the Japanese flag,N5 N2
日ごろ,ひごろ<br><br>normally; habitually,N5
期日,きじつ<br><br>fixed date; settlement date,N3 N5
平日,へいじつ<br><br>(1) weekday; ordinary days (i.e. non-holiday) <br>(2) kanji radical 73,N3 N5
祝日,しゅくじつ<br><br>national holiday,N5 N2
